EMA10,EMA20,RSI,MACD,BB_H,BB_L,STOCH,Target,Date
944.4168841237173,906.8359977030242,64.32341239127248,49.68927167716629,1013.431741616681,789.3400113130064,67.14071821160324,0,2020-07-31
940.1241680650015,908.166564188525,57.427086296800546,44.7420410823928,1014.6415782417912,795.3352955375058,52.644720844529,1,2020-08-03
948.412138928183,915.5514635812845,66.77619636695866,45.53341760215301,1022.6839175617342,802.287579020297,87.52428576149934,0,2020-08-04
953.1806660477746,921.1788516293467,64.18723456376892,44.751547859080915,1025.4979242896015,814.5277715111796,79.94733782288093,1,2020-08-05
957.7197059922132,926.6042358305697,64.65471974960967,43.90869134510331,1028.0788983325208,826.1484942456043,78.37207526862093,1,2020-08-06
962.4626518487426,932.0520141517654,65.43905517081012,43.19950137980982,1032.2878410468836,834.2414253105383,80.04197705704755,0,2020-08-07
964.1265358165848,935.8198236298712,62.23567021076177,41.178993422972326,1035.4693224319901,839.5323743453537,66.84167752044824,1,2020-08-10
966.6504154017795,939.8377331446602,63.251653385384465,39.636749589210694,1038.0428759562435,846.8956494343814,68.66718469233453,0,2020-08-11
968.1987285460582,943.2023431018652,62.447525280619985,37.75004686511704,1034.327520440497,863.6095523134092,64.14000289331824,0,2020-08-12
969.0030279900988,946.0042509481906,61.691465844768615,35.63873980419635,1026.5521701995,884.1565700348749,61.34476814946186,0,2020-08-13
968.9735800742853,948.1791855677081,60.5185157136858,33.27679931999603,1021.3613593200998,898.6104485412284,58.00769408249747,0,2020-08-14
967.0786256183073,949.1670089009175,57.32447136870246,30.226219891895767,1013.1598999005308,914.670166017438,46.53899548260157,1,2020-08-17
967.7949097743538,951.2480736224074,60.073927616798215,28.486213621779598,1008.0660111761179,926.5016707086477,60.434265995268255,1,2020-08-18
969.4643122763177,953.6984117093359,61.35542099978878,27.273648387795447,1004.4431937783804,935.9706245809946,67.07539943626689,0,2020-08-19
967.9551315641463,954.4094028188634,56.20007229820173,24.75140172734325,1003.3412618800265,938.8715432957548,49.45081374955777,0,2020-08-20
965.4536681014889,954.3891818379747,54.04545859108367,21.937464285607234,1002.129381296014,937.1362986356265,41.68585165706002,1,2020-08-21
964.5653635674114,954.9776400595068,55.71740540073045,19.99103364294922,999.7955560611479,936.6994573665866,20.373294726146426,0,2020-08-24
962.7010511929388,954.9142120069645,53.65301333089579,17.739152458682156,994.9761708774247,937.1370981655441,12.29503871912271,1,2020-08-25
965.7757801663818,957.2663880583846,60.09244927161597,17.790969226732273,996.3899937185516,937.5864345041047,76.52538703040108,0,2020-08-26
966.0664364358464,958.2290548764848,56.03684294917917,16.652595862488965,996.4299092784503,937.6267313465497,53.898319737938245,1,2020-08-27
966.7667594276243,959.3423080206886,56.69115561335593,15.773860797430189,996.1577929270904,940.1470166432221,61.19476408704575,0,2020-08-28
964.3855273335391,958.8020865815903,51.426310144289204,13.609478958301906,988.9562347153886,950.6348785658614,26.535420200848705,1,2020-08-31
962.983089480282,958.5992325395936,52.30761942006896,11.998131074711296,986.8506381691946,949.8368862448679,31.692908386783902,1,2020-09-01
965.2481935946624,960.2032258319538,57.49942549771312,12.096193783653462,986.9485268011243,949.819210015282,63.936987249762,0,2020-09-02
965.7597746953487,960.9516700049522,54.96593554391103,11.446515267750897,985.896160022965,949.8632271840663,51.25984417016908,0,2020-09-03
963.2741218565636,960.1075761075313,49.846163367108055,9.532847436401653,984.0047209474642,948.5829438474577,23.81884460320687,1,2020-09-04
961.6904125559383,959.5795898785402,50.61376721396047,8.122337413677997,983.6793737485326,947.2032617495144,29.5953976110164,1,2020-09-07
962.4321925706256,960.1691720459859,54.04344115009116,7.818639089566659,982.1374395467088,947.5214288614942,48.43939378270593,1,2020-09-08
967.5600108070743,963.0706978388533,60.58410729457329,9.475129491485745,985.8264395816115,945.3793343441697,90.25053340370216,1,2020-09-09
984.476545596413,972.3592934873852,72.46103352927008,16.246285053672295,1016.1175573054801,923.8860742863168,89.70733779929442,1,2020-09-10
998.796506056156,981.0142491671581,72.79357505406122,21.576408035810005,1036.169299409585,913.2738585493995,91.61947992527907,0,2020-09-11
1009.0794877320253,988.0941211772799,70.06789884526367,24.877668286809694,1049.7763546566746,909.3469607730128,81.80522065816332,1,2020-09-14
1018.8512126188161,995.2112500755746,71.16965059412922,27.776602296165606,1063.004627080963,905.2992669620058,86.96760813570802,1,2020-09-15
1027.3212469367018,1001.8993597223949,71.56380292534178,29.93970312980366,1074.8919636645708,902.2579081616011,86.21964019013579,0,2020-09-16
1032.1012616982105,1006.8243090940716,67.0925147278958,30.349936366128418,1082.9794724831302,903.4151503196042,78.2837035646897,1,2020-09-17
1036.5913510130245,1011.5835894593685,67.678357235016,30.5795839132968,1090.3074218341849,906.3471680095652,80.4214771629907,0,2020-09-18
1036.1108079666224,1013.7135680116013,59.49652304043783,28.58835843468023,1093.5119738875856,910.4806530655395,65.08767239240667,0,2020-09-21
1031.9925831161568,1013.6894730856452,53.27689959992063,25.068134379172193,1093.9012188402676,916.0063006909825,51.33808934414281,1,2020-09-22
1030.260644176003,1014.5254203103755,55.48015267664767,22.742902417900495,1095.5622412060816,918.6307641650122,57.38234824748242,0,2020-09-23
1024.7102136653093,1013.1166446967385,49.17646043458587,18.84845116089525,1095.3804154521397,922.0484785908291,42.12555084161971,1,2020-09-24
1021.8773041672132,1012.7368891471235,51.62299842323426,16.331979027905504,1095.4961022777356,925.8538916187488,41.95949954211882,1,2020-09-25
1020.7719935373789,1013.0284326286475,53.339843491429114,14.706255401358135,1094.4743749485542,933.088430227227,46.82182308291726,1,2020-09-28
1022.267683987969,1014.5493715226454,56.62139762267129,14.317954688662894,1093.903016386772,940.8924059765094,38.48055082864602,0,2020-09-29
1022.5997625739633,1015.4583948262922,55.07175148449619,13.459346685024684,1093.899843771891,945.7608740015464,33.184907546667425,0,2020-09-30
1022.1131069674756,1015.8836102464816,53.72501323206584,12.30053912669132,1092.590362617334,952.256481865088,28.681007422702635,0,2020-10-01
1020.6274097844686,1015.6986733145251,51.769856028520294,10.775316919243664,1088.047141536274,962.9850117840383,22.222168020205814,0,2020-10-05
1019.257675654622,1015.4505970055525,51.48383114171208,9.389907843282003,1082.2932217229254,974.5919467341059,21.30658523895819,1,2020-10-06
1022.066227701793,1017.2843222349344,57.872419109801505,9.921407525226186,1077.4376231475887,986.3409962371768,53.46782647401144,0,2020-10-07
1022.8432709960692,1018.146764481161,54.86115315779682,9.55748698906882,1075.2399084735096,992.109188206178,42.64975671358033,0,2020-10-08
1022.9956907403918,1018.673889729607,53.90125240412389,8.951381832793345,1071.6910232247637,991.9661361990643,39.21168371422553,1,2020-10-09
1023.4203911455478,1019.3079519428587,54.434147605236056,8.506124081518351,1067.1596703920661,992.7070105161371,49.2236100461845,1,2020-10-12
1027.4054576347094,1021.7870285993424,60.410292455431524,9.656316703611083,1065.5300891554618,993.3351269089915,80.02832903567513,1,2020-10-13
1031.2326391656143,1024.3268312141372,61.26263757312807,10.696046852859126,1062.630771454685,994.7975427542996,84.82717027695568,0,2020-10-14
1027.6138474387694,1023.0889696383116,48.00457843376437,8.42716595486388,1056.2048778589444,995.812724680118,27.664065833316453,0,2020-10-15
1022.0946349428,1020.628894311895,44.10835608160324,5.431035249550291,1053.074015626095,993.3082719715613,2.310246002786346,1,2020-10-16
1017.6122519205295,1018.4205737412681,44.171940403763315,3.036373437878069,1047.8729168900734,992.5738482466454,13.682110999247294,0,2020-10-19
1012.2531528497514,1015.5364435784091,41.586441739432715,0.3833862924218465,1048.1278513602363,987.7377980538263,2.3285944915685883,0,2020-10-20
1005.260070282609,1011.5607059738435,37.90262365199019,-2.8439448830538367,1051.7501865448867,980.1485256133165,12.710086176768463,0,2020-10-21
998.0675876886119,1007.1931545492513,35.96776041593428,-5.985409868066085,1054.8956667244236,971.3264951408106,7.3164911732998394,1,2020-10-22
992.6911743730687,1003.5078364448583,37.16167920892725,-8.155427176203034,1057.3584441207124,965.7401215531157,10.11467457719391,0,2020-10-23
981.2963412661755,996.5089560486962,29.115742490639292,-12.832091768043483,1065.5950318520602,949.5925719077054,3.648886758425415,1,2020-10-26
972.4233026552799,990.4123534637013,30.163167107139614,-16.15247174038916,1069.8309106643662,937.0263464157118,9.866223655453917,0,2020-10-27
963.2426786462233,983.8902122391077,28.24462467119953,-19.41260803057537,1072.1850893571104,923.9653256819519,2.1571983346440837,1,2020-10-28
957.0187678802906,978.6636367338207,31.39448667190851,-21.18072962741701,1072.1908165372688,914.4513038240594,11.469616048335748,1,2020-10-29
954.2265260817434,975.139617805674,36.73714477102304,-21.315496012290282,1070.3486840639516,908.4672644223765,20.287542029512977,0,2020-10-30
937.1875589816536,964.2227215414431,23.886590210365668,-27.65161350114454,1079.2989605820258,884.1740313613335,4.113739506892702,0,2020-11-02
920.9923689253302,953.164749363389,22.586639825690952,-33.289719682035866,1085.828891293614,861.1461148099015,3.3633598128836595,1,2020-11-03
912.9751795113496,945.901232961965,31.85835048283373,-35.03152464976574,1081.7348406801157,849.4594769468374,19.65273171831498,1,2020-11-04
909.899059337411,941.154117304129,37.2458654514544,-34.468638348203626,1075.4765678537638,842.689405046627,30.46239939354721,1,2020-11-05
913.561499543109,940.09586617695,45.48052947326706,-30.923694701718887,1067.5109671033272,841.2910958849542,54.219048968901006,1,2020-11-06
918.3539066751857,940.0790921381482,47.631313246914026,-27.005980986584746,1058.5583890040084,841.7024935643511,60.40904911543067,1,2020-11-09
925.0958455183338,941.5415186309436,50.90740776660257,-22.39113631760665,1044.975652803561,846.2948611124548,83.17773157204917,0,2020-11-10
923.3326915213925,939.0517071932496,43.3679115649138,-21.71410834189794,1027.0730025067653,850.8918656572971,54.05135860542333,0,2020-11-11
920.4567502717643,936.0482126651723,42.047371435134274,-21.56510099756906,1016.2744494278687,851.3089917342407,54.30015541895467,1,2020-11-12
919.4703955526082,934.0466494890993,43.80442037487268,-20.602971668840155,1007.1437958759384,852.2170073467178,62.0622991840381,1,2020-11-13
919.1550550792647,932.4932564853012,44.456854053934215,-19.398653395921315,996.7392489207912,854.6510037647556,64.3324128335796,0,2020-11-14
918.1428655549097,930.6927570767309,43.62027966868897,-18.564927323194752,987.0922033318321,856.843129920121,60.85028414363942,0,2020-11-17
916.8105490016022,928.7996492133964,43.0372540892332,-17.921356069200556,979.5583522533375,858.0793735767406,58.522528688118285,0,2020-11-18
914.5496177733279,926.473532835558,41.645120028233,-17.72660964273996,972.7946935720491,858.7104333810759,53.11659831896233,0,2020-11-19
906.5621695134046,921.1540204077667,35.21468326861245,-20.06486602854625,965.7131152978546,856.004145444333,24.77881051899025,1,2020-11-20
904.2937082062798,918.576078685524,41.92781900912023,-19.796164041450652,963.6416009520806,854.4822637940131,44.069751017544576,1,2020-11-23
903.5502210430641,916.8264072686735,43.569773891925905,-18.87192813210686,961.0607296612637,853.8341250750644,34.525005859380094,0,2020-11-24
901.587709706399,914.534026451791,42.01262151374152,-18.52689900299947,959.5339897981228,852.4435187467991,26.399917784172974,1,2020-11-25
900.3820430268264,912.6695042153108,42.664485101943214,-17.86993499649759,956.9531919346657,851.6188539637717,28.80002472383528,0,2020-11-26
897.4955418621477,909.9872930158615,40.34457663486964,-17.985212306926087,951.8269443282006,851.029586433518,17.399932902375493,1,2020-11-27
897.2255671876378,908.6561871240979,43.95737963515168,-16.952840125345233,950.0910414645695,856.3153367092588,29.949974704552332,1,2020-12-01
897.2755195491184,907.5937221766392,44.426687912034154,-15.831976355851225,945.3414054631762,866.0036018610426,33.236841737341315,1,2020-12-02
897.8080666872048,906.8899894749205,45.32185513379604,-14.557663809546398,944.3688005604819,869.3068769297525,36.34211986860625,0,2020-12-03
896.8020922930823,905.4981054791692,43.12815690689658,-14.025909936673997,944.4323249624517,868.865221424267,27.236827060743842,1,2020-12-04
896.9332015778627,904.7385900391888,45.024765099178,-13.030811479972272,941.412695858746,868.6329218170351,33.26312439204326,1,2020-12-07
900.0030194195297,905.6032195313642,50.53988948198717,-10.802869886675353,936.7225235046949,870.7128402648364,82.8091965655794,1,2020-12-08
905.2814010982231,907.8347337333623,55.072837490072224,-7.720336700999951,928.3900969763976,876.4052216271181,95.06477509021123,0,2020-12-09
907.9375459447109,908.9828731638904,51.98942862736734,-5.946695140576935,929.1325908993721,876.1118976260185,80.69154342353221,0,2020-12-10
910.010768681326,909.9692920050527,51.801586154911845,-4.533190125021747,930.6454365616527,875.7815775985035,72.38425694954486,0,2020-12-11
910.4986789033292,910.2288141857471,49.475075067095716,-3.9042478197432047,930.3454601975595,875.8478015211904,59.94849448992569,0,2020-12-14
909.4853582007352,909.7237285527294,46.82751934139301,-3.98673201045915,928.8883556403439,876.0238452873905,45.411667432099065,1,2020-12-15
908.8396161379594,909.3627807720379,47.22229731909285,-3.925484413723211,928.0678725690922,876.0789047746579,47.298479859504916,1,2020-12-16
909.0654654054895,909.43125756607,48.90291989176219,-3.5018681349007466,927.9838047833427,876.0896388201729,55.060095946844,1,2020-12-17
909.7460785846049,909.7529318826944,50.029523881034976,-2.9125251973201784,928.8146758253569,876.102108842612,56.970696790295165,0,2020-12-18
905.9820432560118,907.7806416345657,41.45220972280657,-4.31337788264193,926.281505046037,880.4778028152912,46.21062644155744,0,2020-12-21
902.6523779871629,905.8652361719732,41.01407439495938,-5.4714433439893355,926.6421353586178,879.4754976980229,44.56906716657677,1,2020-12-22
900.5239537934742,904.444360814821,42.572060346556114,-6.054981037572475,926.7419103769918,878.4498742909769,48.481542404127225,1,2020-12-23
902.9742549858538,905.3544798183202,52.14759075494446,-4.604055423765772,927.8483371664328,879.4678676675516,76.00549564903774,1,2020-12-24
905.7415535289088,906.577329071114,53.66121582414218,-3.080275392761223,929.4550275539739,880.1849626804012,81.012295158235,0,2020-12-28
906.9015254192491,907.1053357239394,51.138634777049994,-2.3357834702975424,929.1657595028943,883.2357419619494,73.76197787038986,1,2020-12-29
908.3047503785333,907.8209478164512,52.13530212992161,-1.5266136751248496,929.8761924471125,884.3861671720281,76.74408073476235,0,2020-12-30
908.6028346491976,908.0231636308071,50.0764723186515,-1.2481897971036915,930.0876308647397,885.4191196235416,71.16272090581977,1,2020-12-31
909.0300713891161,908.302161067754,50.53027728066949,-0.935383057821582,930.3886039303001,886.1929573489969,79.310401047766,1,2021-01-01
909.6587924291632,908.7008159288607,51.25678757776827,-0.5571648342564686,930.1928530248001,888.4099912134811,81.31934244276007,0,2021-01-04
908.1106672609346,907.981129078865,45.894062932257945,-1.1594196950419473,930.0222779856945,888.9426573170399,66.47676656693717,0,2021-01-05
902.52311873906,905.0666549180803,37.129811047133224,-3.51383880930905,932.3784354340168,882.9426949370769,35.38233715598701,0,2021-01-06
897.6931540571002,902.2944318771471,36.67882218269782,-5.4317685769780155,931.3210960881073,878.6924537165802,33.52329173008199,1,2021-01-07
895.6205484543887,900.7705643881034,42.180436167346144,-6.04803445929042,929.9143214556943,876.7395908978212,47.0464316968537,0,2021-01-08
890.8872380642441,897.8007336186263,36.6389980677563,-7.794651194160451,930.1398476454733,871.5387717392923,6.792796856306689,1,2021-01-11
891.997950195319,897.7241070630578,48.575373710125795,-6.887797119997799,928.8797942734813,871.2290130995656,51.43431117674866,0,2021-01-12
891.3858517400621,896.8581357895672,45.74317354417442,-6.766078691935718,928.3875988107415,870.0918079275399,36.89244271523982,1,2021-01-13
892.7017386928633,897.0262399982245,49.52872089671647,-5.796540576327402,927.8600217373601,869.8883303134212,54.26293420989691,0,2021-01-14
891.8491742536778,896.1678013581407,45.86880181635648,-5.817302785985248,926.6459895540795,868.8954472134985,37.52084847108036,1,2021-01-15
895.0266881145147,897.4209155610112,53.32896871932842,-4.067103762070019,926.1470950986775,869.0460079286663,76.59138591232562,1,2021-01-18
900.3306847179836,899.9711778345904,57.709164336463935,-1.4630528301788672,929.8449428143562,868.8636387286125,89.4585483235172,1,2021-01-19
907.8620352770718,903.9504097353883,62.216468732418065,1.994185436639441,937.1676335028592,866.9493708916721,98.00604276573117,1,2021-01-20
917.7491026379166,909.5018855474198,66.67990783030044,6.314475991492827,948.9996043261052,862.2468861524104,90.94505139881863,0,2021-01-21
921.6884636817329,912.3508096266089,58.40232497468964,7.806536139355785,952.6039247714889,861.184063509761,69.05499152400277,0,2021-01-22
915.8614174619007,910.1878477071848,45.2192036001393,4.915840375053563,951.458066683201,859.4744528480489,21.318657728273628,0,2021-01-25
907.2604490703903,906.2229185263666,40.99777639275741,0.9131452033240066,951.8665994998045,854.7093892697268,3.017216287748426,0,2021-01-27
898.685773138558,901.8302340424567,39.40867634410417,-2.90785715909999,952.3068027274717,848.8172329170595,2.620005196681544,0,2021-01-28
888.7867396346725,896.345553549574,36.54767579896983,-7.133458906158808,954.295788655173,840.2579344893581,4.120713298288578,1,2021-01-29
885.133442158482,893.7120344987217,43.37396166164729,-8.412194617441742,953.1233349426285,837.2044848815902,22.517288078474483,1,2021-02-01
884.6860842447238,892.6606953686351,46.891582735387495,-8.20302418682013,951.3063519556605,836.039961520902,33.03451018990952,1,2021-02-02
884.7242389381546,891.9211943867264,47.4506056336803,-7.768332206506443,950.507865083597,835.2136314984342,34.70693025348226,0,2021-02-03
884.2262705126094,890.974929454434,46.75664742992239,-7.571411994238588,950.5253413094595,835.6567814932748,32.517231366808915,0,2021-02-04
883.7730099471065,890.0947778304254,46.6929551557638,-7.350954441868453,950.5239843698665,836.235640874274,32.32758542456253,1,2021-02-05
885.7105432947916,890.5076031188968,50.36066095241207,-6.0816649505120495,950.8389606027828,836.7342266530767,41.87935815688615,1,2021-02-08
887.6874659982952,891.0862712184364,50.97697921984844,-4.8460576443686705,951.1018297819919,839.1709851594144,43.50002737859167,1,2021-02-09
890.8174659659347,892.4020992757579,53.38400594444793,-3.159151735132582,951.6555757417987,839.4078703031232,49.758618987408326,1,2021-02-10
900.161822295992,897.1458446572333,62.31972593401384,1.1747132531487523,957.7712370052392,838.6502107486671,79.0958122429834,0,2021-02-11
906.6321892116355,900.8223204357854,60.16823408062862,4.041270592711726,961.8364112219153,838.2975975671472,85.32259004539719,0,2021-02-12
911.176114681679,903.7557927082702,58.77345897977084,5.912029786514154,965.2280724466337,839.267050844382,81.69356440848063,1,2021-02-15
917.135582200493,907.5841158822593,61.636034155073,8.293893170620777,969.4954045588393,838.462487286864,92.02086094669343,1,2021-02-16
923.990702730801,912.0845567617763,64.01195259972339,10.93387183798177,974.2029769072062,836.8189225068563,95.22468654746724,0,2021-02-17
928.3035836618485,915.477603532232,61.3336504463844,12.309077315858985,975.175425296142,836.44231762378,84.37021685606614,1,2021-02-18
932.8823199598362,919.0975111292368,62.69566611465818,13.706933696858869,973.4054970634227,837.3368186104055,88.9130093835263,0,2021-02-19
930.6117907270818,919.2210252292797,51.500879869208745,12.00608040511213,971.04132843182,837.7988693220863,51.87141247193534,1,2021-02-22
930.0332819904817,920.0028316527561,53.405767218222614,11.097924738558845,973.2895072792973,839.3297187949214,58.23508884829426,1,2021-02-23
932.689173634968,922.3492939748895,57.774843565193876,11.632867492992204,976.7261999453829,843.501485601492,74.84081053125225,1,2021-02-24
941.8081209357124,928.1106358619536,65.50653685325358,14.966922548851471,985.8511765900029,846.6508741912472,96.59547800984171,0,2021-02-25
944.3898275518044,930.7674807631217,57.53661451780037,15.26775704785507,985.0714038757167,858.6072887512364,70.53850467214907,1,2021-02-26
947.8271507206524,933.8653497362025,58.99560722483285,15.910808880930745,987.2952038237077,865.8436389497299,77.61458202976793,1,2021-03-01
950.9978489916133,936.8558870195105,59.40186940263892,16.390526353937048,990.1424054932269,871.2557390380231,74.40890081764007,1,2021-03-02
961.600523908621,943.7565226400483,67.21879737910375,20.093273233535683,1001.6898467844065,872.1499603444996,92.08710517356998,0,2021-03-03
968.0879064579058,948.8541040962044,63.61563454751443,21.805530133827347,1007.3944285269017,877.9749501352076,80.4178586624386,1,2021-03-04
973.6332582489399,953.5906028783367,63.84224298849427,23.002745238255443,1011.2395064077335,885.8152726450008,81.68475062626182,1,2021-03-05
979.2037338443031,958.4172953683462,64.86756079786498,24.131981958427332,1016.054192152052,891.9847299670886,82.78120293973859,0,2021-03-08
983.7572120125262,962.7821114065543,64.85954182718308,24.739867665276847,1019.2123317725238,899.5930149071637,82.76001561571294,0,2021-03-09
986.7244398887998,966.3340022565997,63.331264724644306,24.601474338987714,1020.9367316049801,907.3860650258792,78.91954618702182,0,2021-03-10
985.4562822279099,967.6116756372955,56.36108011862089,22.591129455018972,1022.2662820012271,909.8103293268979,60.20254050320942,0,2021-03-12
982.0269972489717,967.514869847434,52.34610245653113,19.709273664717557,1022.0658703036974,913.0953784755994,43.65551380918426,0,2021-03-15
978.529534947312,967.0649731562349,51.20993255830211,16.923328581808164,1021.1479952551823,917.1299710534114,36.18468420998792,0,2021-03-16
971.897089761579,964.682698229525,45.421737879911234,12.893287212232735,1021.2433716044204,916.8443847432359,10.289663202273339,0,2021-03-17
962.616306750951,960.5084206079632,40.39592541193033,7.897882609051635,1023.3566843432025,911.3324758130475,3.5080212578081804,1,2021-03-18
961.0980342699543,959.9138860839162,49.820618461446045,6.559526201514814,1023.296441671341,912.0481445102996,39.823338422749885,0,2021-03-19
958.2224439659,958.5204005137962,47.63952565063515,4.719569816621743,1023.4171171900733,911.1070344212548,31.95498020505658,1,2021-03-22
957.9613963591737,958.35528447714,50.6208584244223,4.1419537532683535,1021.2619140322171,916.901464874033,42.031285721454715,0,2021-03-23
954.397758686625,956.4511039707606,46.094097896647334,2.172379862783373,1020.2578502688299,918.9986682858577,25.893202080637955,0,2021-03-24
946.8278026505625,952.2903322105245,40.65469053786508,-1.4375267530200517,1023.4875028083536,912.5812471916463,3.4724493600433033,1,2021-03-25
940.9008815010284,948.6655135550578,41.08369884003024,-4.132414527431138,1024.2953799695804,904.9120052843259,8.11384337429554,1,2021-03-26
938.9391334262675,946.8984424631327,45.66398120016397,-4.929798055992819,1024.7869904492397,901.8307707812289,23.0323056078057,0,2021-03-30
935.1506839183666,944.1559870983403,42.94530557672899,-6.456300178293191,1025.6081837312686,896.4903331144346,12.17888314558439,1,2021-03-31
933.6135878011066,942.4931935912067,45.44840563814326,-6.893140767985187,1025.343469024117,892.8981142278363,20.691907597542034,0,2021-04-01
929.9184193159622,939.711952404693,42.3286130730057,-8.226304400551612,1019.2002279165714,889.4391153451473,16.32762824008534,0,2021-04-05
926.2034270610712,936.8332866436805,41.458936176302636,-9.480527646929431,1014.4689064436767,885.3909202164795,13.544887568717847,1,2021-04-06
924.7097308944276,935.0385067866187,44.21742932352431,-9.676907896824105,1007.7939420280444,884.0059603157057,27.608327784013774,1,2021-04-07
923.6959676778272,933.5237950167622,44.59636560077592,-9.62907529139136,998.3902080301714,884.8960102315473,29.302217765157696,0,2021-04-08
920.9248191689325,931.1362574798236,41.74997380604402,-10.333783090304564,987.4982263877455,886.2086705849108,13.5162457869562,0,2021-04-09
912.7490907724504,925.8812151472957,34.528224216767,-13.360441133830022,979.1556597120556,882.1393720262257,5.20409542903646,1,2021-04-12
907.7807169352718,922.0280551016456,37.89762399984739,-14.824478143524857,972.7383828898403,879.1239950398472,15.063237598016173,1,2021-04-13
904.7573652588303,919.0875053505215,39.91343702409309,-15.345541732640413,967.3829177662332,876.9351669505637,24.540357683225007,0,2021-04-15
901.2670235462872,915.8944558733141,38.596607341903855,-16.02497373428207,962.1524372699447,874.4426005718523,20.715357782456127,0,2021-04-16
895.8779087360248,911.6784974177455,35.45744113308882,-17.486183222926797,961.6425153642098,867.9101030439934,7.317056796482195,0,2021-04-19
891.4228122257815,907.8400574665018,35.40135808813102,-18.451836422271526,962.7138490402228,861.8909788406365,6.973191899459669,1,2021-04-20
888.2152332628552,904.5963498915671,36.435170091535596,-18.806173414096747,957.4831345257146,859.0732253375666,17.14780830618451,0,2021-04-22
885.4200297186145,901.5720893085161,36.191628257818834,-18.944419498370053,953.0910540216977,856.2212384587712,16.245695202641087,1,2021-04-23
885.9247486582697,900.2981745064401,42.908092157811296,-17.611991099225975,943.7655615676191,858.687661088631,35.92835143285774,1,2021-04-26
890.5711100527888,901.3630851561244,51.28249275919415,-14.509965906858838,939.2216062610496,860.5434511119972,65.775625632707,1,2021-04-27
895.0935036617988,902.7041508462405,52.55852519949066,-11.597989064674948,939.5481419642538,860.4850428501993,70.85773901620765,1,2021-04-28
901.0228586423239,905.0851799137117,56.36496221106107,-8.206294876284801,941.603114229075,859.7775925580344,87.81286207015552,0,2021-04-29
903.4116135695717,905.949544754519,51.45370793820897,-6.535894270693916,939.0653255847194,860.7203555676244,70.20265577148426,0,2021-04-30
902.4118368836268,905.1841444728386,46.24756606518257,-6.448842951173901,937.1569940633449,860.6097051554052,49.076344309008256,0,2021-05-03
898.0562623152969,902.6386237380742,40.90962820319134,-7.859247898242529,933.4894064801956,859.4532448869918,23.77825890505958,1,2021-05-04
894.7842918588224,900.4883190777517,41.509089043405666,-8.74672773738314,931.6416870485815,857.9779906857935,25.864145875795913,1,2021-05-05
893.0155725116216,899.0186063512249,43.43364317321438,-8.943834708230156,930.0104033707877,857.166311717103,32.35996486132632,1,2021-05-06
891.6309385002755,897.7216043605576,43.57122311149133,-8.968917551962477,926.7481179827466,857.1697958356128,32.806917966606605,0,2021-05-07
890.0355539078957,896.3058633016652,42.74275106386298,-9.089280667675894,922.794721323823,857.4954214984426,29.499449115618237,1,2021-05-10
889.3094184850113,895.3283343283667,44.1742676660481,-8.82588787746181,920.6044150232816,857.4444436192965,33.64130449872963,0,2021-05-11
887.048604026799,893.5708681032693,40.997717809708725,-9.250206380203963,920.5768383283511,857.5636829118833,11.93420087452151,1,2021-05-12
887.2113866930912,893.0349672069013,46.043206696966884,-8.59423945823687,920.6636552287108,857.7289534138673,22.599285739906467,1,2021-05-14
889.2654376565632,893.5562719483572,50.40264014511054,-7.139592467365674,921.2852814371325,857.8429656331799,39.241888922374976,1,2021-05-17
893.2460625393187,895.2327102877249,55.08239672204751,-4.909415536009874,923.8552518924631,857.832834045037,59.169688303064,1,2021-05-18
897.2612826138459,897.1467162554861,56.53848015996684,-2.773456919152636,926.4461125675758,859.6122614558616,65.74008069950504,0,2021-05-19
899.5756152849079,898.3698968316006,54.11971388589557,-1.4943345565727668,927.6024413948172,862.3174560661204,61.076952702635765,1,2021-05-20
902.898348319044,900.2252063688439,57.03378399395255,0.1519074908313769,929.7394806955219,864.5873686697125,87.41506789043648,0,2021-05-21
904.208578489729,901.1661023582695,53.432236439732044,0.8220499895697913,930.0507409908794,868.0024084231832,72.11389348119818,0,2021-05-24
903.4055627984145,901.0352347229582,48.99621199263354,0.5150630073077309,930.2300759566072,868.9826742875334,51.742790656906195,1,2021-05-25
903.3235566184471,901.218024635876,50.35733327909492,0.5209586005823894,929.3650604397094,868.9951690524781,57.98992724880667,1,2021-05-26
903.7606443355476,901.6475022003164,51.57756309210451,0.7408496001764888,928.119708603302,869.2688473049012,63.467610483001685,1,2021-05-27
914.0100961644537,907.2175143140511,68.12948311527366,5.244693348850433,938.2886881752273,862.3426350669603,94.87439685168258,1,2021-05-28
927.8544297098371,915.1162206330998,73.51035380458902,11.10843891305774,958.5216095073985,849.7090057269764,89.00945390711775,1,2021-05-31
939.8982976035031,922.6380761085189,74.12800055831045,15.890393053830053,975.8507867250518,841.9981146421356,88.81757661515844,1,2021-06-01
952.4482386997412,930.8556853965468,76.36080661786879,20.638653426239784,993.6986459876372,837.1969350670503,97.28171335527891,1,2021-06-02
963.4163789823167,938.6573353829621,76.9178457190657,24.430727540480007,1009.2100897999172,834.9567497996921,87.3748413773895,0,2021-06-03
970.7944534535716,944.8800452107008,72.71124310282391,26.42313570065903,1020.3197034663651,835.7410814457442,79.48276110998081,1,2021-06-04
979.9060997894278,952.1208512192799,75.4925192643654,29.03218371658602,1033.271502371903,836.3401248253626,92.20685424888816,0,2021-06-07
